,Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
7034,Nissan,2015,260.0,6.0,4.0,31160
7035,Nissan,2016,260.0,6.0,4.0,34400
7036,Nissan,2016,260.0,6.0,4.0,39180
7037,Nissan,2016,250.0,4.0,4.0,41730
7038,Nissan,2016,260.0,6.0,4.0,32800
7039,Nissan,2016,260.0,6.0,4.0,38730
7040,Nissan,2016,260.0,6.0,4.0,29740
7041,Nissan,2016,260.0,6.0,4.0,40780
7042,Nissan,2016,260.0,6.0,4.0,31340
7043,Nissan,2016,250.0,4.0,4.0,42180
7044,Nissan,2016,260.0,6.0,4.0,37130
7045,Nissan,2016,250.0,4.0,4.0,40130
7046,Nissan,2016,250.0,4.0,4.0,43780
7047,Nissan,2017,260.0,6.0,4.0,29740
7048,Nissan,2017,260.0,6.0,4.0,31340
7049,Nissan,2017,260.0,6.0,4.0,37130
7050,Nissan,2017,260.0,6.0,4.0,38730
7051,Nissan,2017,260.0,6.0,4.0,34400
7052,Nissan,2017,260.0,6.0,4.0,32800
7053,Nissan,2017,260.0,6.0,4.0,40780
7054,Nissan,2017,260.0,6.0,4.0,39180
7064,Ford,1997,305.0,8.0,2.0,3550
7065,Ford,1997,305.0,8.0,2.0,3206
7066,Ford,1998,305.0,8.0,2.0,3654
7067,Ford,1998,305.0,8.0,2.0,4059
7068,Ford,1999,320.0,8.0,2.0,4584
7069,Ford,1999,320.0,8.0,2.0,5193
7070,Ford,2015,435.0,8.0,2.0,41800
7071,Ford,2015,300.0,6.0,2.0,29300
7072,Ford,2015,310.0,4.0,2.0,34800
7073,Ford,2015,310.0,4.0,2.0,25300
7074,Ford,2015,435.0,8.0,2.0,46170
7075,Ford,2015,435.0,8.0,2.0,32300
7076,Ford,2015,300.0,6.0,2.0,23800
7077,Ford,2015,310.0,4.0,2.0,29300
7078,Ford,2015,435.0,8.0,2.0,36300
7079,Ford,2016,435.0,8.0,2.0,36395
7080,Ford,2016,435.0,8.0,2.0,32395
7081,Ford,2016,300.0,6.0,2.0,24145
7082,Ford,2016,310.0,4.0,2.0,35145
7083,Ford,2016,310.0,4.0,2.0,29645
7084,Ford,2016,435.0,8.0,2.0,41895
7085,Ford,2016,300.0,6.0,2.0,29645
7086,Ford,2016,310.0,4.0,2.0,25645
7087,Ford,2017,310.0,4.0,2.0,25645
7088,Ford,2017,300.0,6.0,2.0,24645
7089,Ford,2017,310.0,4.0,2.0,29645
7090,Ford,2017,435.0,8.0,2.0,42145
7091,Ford,2017,435.0,8.0,2.0,36645
7092,Ford,2017,310.0,4.0,2.0,35145
7093,Ford,2017,435.0,8.0,2.0,32645
7094,Mazda,1993,130.0,6.0,2.0,2000
7095,Mazda,1993,88.0,4.0,2.0,2000
7097,Mazda,1994,130.0,6.0,2.0,2000
7098,Mazda,1994,88.0,4.0,2.0,2000
7099,Mazda,1995,88.0,4.0,2.0,2000
7100,Mazda,2014,158.0,4.0,2.0,27505
7101,Mazda,2014,158.0,4.0,2.0,30550
7102,Mazda,2014,158.0,4.0,2.0,29265
7103,Mazda,2014,167.0,4.0,2.0,26905
7104,Mazda,2014,167.0,4.0,2.0,28665
7105,Mazda,2014,158.0,4.0,2.0,25980
7106,Mazda,2014,167.0,4.0,2.0,27550
7107,Mazda,2014,167.0,4.0,2.0,23720
7108,Mazda,2014,158.0,4.0,2.0,28650
7109,Mazda,2014,167.0,4.0,2.0,29450
7110,Mazda,2015,158.0,4.0,2.0,28650
7111,Mazda,2015,167.0,4.0,2.0,27550
7112,Mazda,2015,158.0,4.0,2.0,29265
7113,Mazda,2015,167.0,4.0,2.0,23970
7114,Mazda,2015,167.0,4.0,2.0,29450
7115,Mazda,2015,158.0,4.0,2.0,30550
7116,Mazda,2015,158.0,4.0,2.0,27505
7117,Mazda,2015,167.0,4.0,2.0,26905
7118,Mazda,2015,158.0,4.0,2.0,26230
7119,Mazda,2015,167.0,4.0,2.0,32205
7120,Mazda,2015,158.0,4.0,2.0,32655
7121,Mazda,2015,167.0,4.0,2.0,28665
7122,Mazda,2016,155.0,4.0,2.0,28600
7123,Mazda,2016,155.0,4.0,2.0,26395
7124,Mazda,2016,155.0,4.0,2.0,29330
7125,Mazda,2016,155.0,4.0,2.0,31270
7126,Mazda,2016,155.0,4.0,2.0,30065
7127,Mazda,2016,155.0,4.0,2.0,24915
7128,Mazda,1995,164.0,6.0,2.0,2000
7129,Mazda,1995,118.0,4.0,2.0,2000
7130,Mazda,1996,164.0,6.0,2.0,2000
7131,Mazda,1996,118.0,4.0,2.0,2000
7133,Mazda,1997,164.0,6.0,2.0,2000
7134,Mazda,1997,114.0,4.0,2.0,2000
7135,Mazda,1992,155.0,6.0,2.0,2000
7136,Mazda,1992,155.0,6.0,2.0,2000
7139,Mazda,1993,160.0,6.0,2.0,2000
7140,Mazda,1993,160.0,6.0,2.0,2000
7143,Mazda,1994,160.0,6.0,2.0,2000
7145,Mazda,1994,160.0,6.0,2.0,2000
7147,Lincoln,2015,365.0,6.0,4.0,65055
7148,Lincoln,2015,365.0,6.0,4.0,67220
7149,Lincoln,2015,365.0,6.0,4.0,61480
7150,Lincoln,2015,365.0,6.0,4.0,63645
7151,Lincoln,2016,380.0,6.0,4.0,63195
7153,Lincoln,2016,380.0,6.0,4.0,69135
7154,Lincoln,2016,380.0,6.0,4.0,65560
7155,Lincoln,2016,380.0,6.0,4.0,73645
7156,Lincoln,2016,380.0,6.0,4.0,74260
7157,Lincoln,2016,380.0,6.0,4.0,66770
7158,Lincoln,2016,380.0,6.0,4.0,71260
7159,Lincoln,2017,380.0,6.0,4.0,65560
7160,Lincoln,2017,380.0,6.0,4.0,71260
7161,Lincoln,2017,380.0,6.0,4.0,66770
7162,Lincoln,2017,380.0,6.0,4.0,63195
7163,Lincoln,2017,380.0,6.0,4.0,69135
7165,Lincoln,2017,380.0,6.0,4.0,73650
7166,Lincoln,2017,380.0,6.0,4.0,74260
7167,Dodge,2003,215.0,4.0,4.0,19450
7168,Dodge,2003,132.0,4.0,4.0,13030
7169,Dodge,2003,150.0,4.0,4.0,17085
7170,Dodge,2003,132.0,4.0,4.0,15340
7171,Dodge,2004,132.0,4.0,4.0,14315
7172,Dodge,2004,150.0,4.0,4.0,17640
7173,Dodge,2004,132.0,4.0,4.0,15800
7174,Dodge,2004,225.0,4.0,4.0,20450
7175,Dodge,2004,132.0,4.0,4.0,13490
7176,Dodge,2004,132.0,4.0,4.0,16625
7177,Dodge,2005,132.0,4.0,4.0,16110
7178,Dodge,2005,132.0,4.0,4.0,13800
7179,Dodge,2005,220.0,4.0,4.0,20700
7180,Plymouth,1999,132.0,4.0,2.0,2000
7181,Plymouth,1999,150.0,4.0,2.0,2000
7182,Plymouth,1999,132.0,4.0,4.0,2000
7185,Plymouth,1999,150.0,4.0,4.0,2000
7186,Plymouth,2000,132.0,4.0,4.0,2000
7187,Plymouth,2000,132.0,4.0,4.0,2044
7188,Plymouth,2001,132.0,4.0,4.0,12715
7189,Volkswagen,2008,150.0,5.0,2.0,20990
7190,Volkswagen,2008,150.0,5.0,2.0,20525
7192,Volkswagen,2008,150.0,5.0,2.0,24315
7193,Volkswagen,2008,150.0,5.0,2.0,17475
7195,Volkswagen,2008,150.0,5.0,2.0,18550
7198,Volkswagen,2008,150.0,5.0,2.0,23240
7199,Volkswagen,2008,150.0,5.0,2.0,25740
7205,Volkswagen,2009,150.0,5.0,2.0,25990
7207,Volkswagen,2009,150.0,5.0,2.0,18290
7209,Volkswagen,2009,150.0,5.0,2.0,26990
7210,Volkswagen,2009,150.0,5.0,2.0,19390
7213,Volkswagen,2010,150.0,5.0,2.0,18690
7214,Volkswagen,2010,150.0,5.0,2.0,27390
7216,Volkswagen,2010,150.0,5.0,2.0,20390
7217,Volkswagen,2010,150.0,5.0,2.0,19790
7221,Volkswagen,2010,150.0,5.0,2.0,26390
7225,Chrysler,1994,214.0,6.0,4.0,2000
7226,Chrysler,1995,214.0,6.0,4.0,2000
7227,Chrysler,1996,214.0,6.0,4.0,2000
7228,Oldsmobile,1994,170.0,6.0,4.0,2000
7230,Oldsmobile,1994,225.0,6.0,4.0,2000
7232,Oldsmobile,1995,205.0,6.0,4.0,2000
7233,Oldsmobile,1995,225.0,6.0,4.0,2000
7234,Oldsmobile,1996,205.0,6.0,4.0,2000
7235,Dodge,2009,210.0,6.0,4.0,26220
7236,Dodge,2009,210.0,6.0,4.0,24560
7237,Dodge,2009,210.0,6.0,4.0,22240
7238,Dodge,2009,210.0,6.0,4.0,23900
7239,Dodge,2010,210.0,6.0,4.0,23250
7240,Dodge,2010,260.0,6.0,4.0,25750
7241,Dodge,2010,210.0,6.0,4.0,23235
7242,Dodge,2010,260.0,6.0,4.0,26750
7243,Dodge,2010,210.0,6.0,4.0,21590
7244,Dodge,2010,260.0,6.0,4.0,27410
7245,Dodge,2010,260.0,6.0,4.0,28410
7246,Dodge,2010,210.0,6.0,4.0,24895
7249,Dodge,2011,260.0,6.0,4.0,28995
7250,Dodge,2011,260.0,6.0,4.0,27245
7251,Dodge,2011,260.0,6.0,4.0,27995
7252,Dodge,2011,210.0,6.0,4.0,23995
7253,Dodge,2011,210.0,6.0,4.0,21590
7254,Dodge,2011,260.0,6.0,4.0,26245
7255,Dodge,2011,210.0,6.0,4.0,23235
7256,Dodge,2011,210.0,6.0,4.0,22245
7257,Dodge,2011,210.0,6.0,4.0,24985
7258,Dodge,2011,210.0,6.0,4.0,23340
7264,Nissan,2015,131.0,4.0,4.0,21710
7265,Nissan,2015,131.0,4.0,4.0,20720
7266,Nissan,2016,131.0,4.0,4.0,21760
7267,Nissan,2016,131.0,4.0,4.0,20870
7268,Nissan,2017,131.0,4.0,4.0,22230
7269,Nissan,2017,131.0,4.0,4.0,21330
7270,Lexus,2015,235.0,4.0,4.0,35880
7271,Lexus,2015,235.0,4.0,4.0,36580
7272,Lexus,2015,235.0,4.0,4.0,37980
7273,Lexus,2015,235.0,4.0,4.0,34480
7274,Lexus,2016,235.0,4.0,4.0,34965
7275,Lexus,2016,235.0,4.0,4.0,37065
7276,Lexus,2016,235.0,4.0,4.0,36365
7277,Lexus,2016,235.0,4.0,4.0,38465
7278,Lexus,2017,235.0,4.0,4.0,38585
7279,Lexus,2017,235.0,4.0,4.0,36485
7280,Lexus,2017,235.0,4.0,4.0,37185
7281,Lexus,2017,235.0,4.0,4.0,35085
7287,Nissan,1991,140.0,4.0,2.0,2000
7288,Nissan,1991,110.0,4.0,2.0,2000
7289,Nissan,1992,110.0,4.0,2.0,2000
7290,Nissan,1992,140.0,4.0,2.0,2000
7291,Nissan,1993,140.0,4.0,2.0,2000
7292,Nissan,1993,110.0,4.0,2.0,2000
7293,Honda,2015,248.0,6.0,4.0,37775
7294,Honda,2015,248.0,6.0,4.0,35775
7295,Honda,2015,248.0,6.0,4.0,28975
7296,Honda,2015,248.0,6.0,4.0,37375
7297,Honda,2015,248.0,6.0,4.0,42030
7298,Honda,2015,248.0,6.0,4.0,44600
7299,Honda,2015,248.0,6.0,4.0,32275
7300,Honda,2016,248.0,6.0,4.0,37650
7301,Honda,2016,248.0,6.0,4.0,32550
7302,Honda,2016,248.0,6.0,4.0,36050
7303,Honda,2016,248.0,6.0,4.0,42305
7304,Honda,2016,248.0,6.0,4.0,44875
7305,Honda,2016,248.0,6.0,4.0,29400
7306,Honda,2016,248.0,6.0,4.0,38050
7307,Honda,2016,248.0,6.0,4.0,33500
7308,Dodge,1990,93.0,4.0,4.0,2000
7316,Kia,2014,274.0,4.0,4.0,27500
7317,Kia,2014,192.0,4.0,4.0,25500
7318,Kia,2014,192.0,4.0,4.0,21500
7320,Kia,2014,274.0,4.0,4.0,35300
7321,Kia,2014,192.0,4.0,4.0,23950
7322,Kia,2015,192.0,4.0,4.0,25790
7323,Kia,2015,192.0,4.0,4.0,21840
7324,Kia,2015,274.0,4.0,4.0,27700
7325,Kia,2015,274.0,4.0,4.0,35500
7326,Kia,2015,192.0,4.0,4.0,24340
7327,Kia,2016,245.0,4.0,4.0,29940
7328,Kia,2016,178.0,4.0,4.0,24140
7329,Kia,2016,185.0,4.0,4.0,25140
7330,Kia,2016,185.0,4.0,4.0,22140
7331,Kia,2016,245.0,4.0,4.0,36040
7332,Subaru,2015,175.0,4.0,4.0,30295
7333,Subaru,2015,175.0,4.0,4.0,24895
7334,Subaru,2015,175.0,4.0,4.0,25195
7335,Subaru,2015,175.0,4.0,4.0,29995
7336,Subaru,2015,256.0,6.0,4.0,32995
7337,Subaru,2015,175.0,4.0,4.0,26995
7338,Subaru,2015,175.0,4.0,4.0,27295
7339,Subaru,2016,175.0,4.0,4.0,30695
7340,Subaru,2016,256.0,6.0,4.0,33395
7341,Subaru,2016,175.0,4.0,4.0,25295
7342,Subaru,2016,175.0,4.0,4.0,27695
7343,Subaru,2016,175.0,4.0,4.0,27395
7344,Subaru,2016,175.0,4.0,4.0,24995
7345,Subaru,2016,175.0,4.0,4.0,30395
7346,Subaru,2017,175.0,4.0,4.0,35995
7347,Subaru,2017,175.0,4.0,4.0,25645
7348,Subaru,2017,256.0,6.0,4.0,34995
7349,Subaru,2017,175.0,4.0,4.0,27695
7350,Subaru,2017,256.0,6.0,4.0,38195
7351,Subaru,2017,175.0,4.0,4.0,32390
7352,Mitsubishi,2015,148.0,4.0,4.0,22195
7353,Mitsubishi,2015,168.0,4.0,4.0,21295
7354,Mitsubishi,2015,168.0,4.0,4.0,22695
7355,Mitsubishi,2015,168.0,4.0,4.0,24995
7356,Mitsubishi,2015,148.0,4.0,4.0,22795
7357,Mitsubishi,2015,148.0,4.0,4.0,24195
7358,Mitsubishi,2015,148.0,4.0,4.0,19595
7359,Mitsubishi,2015,148.0,4.0,4.0,20795
7360,Mitsubishi,2015,168.0,4.0,4.0,23595
7361,Mitsubishi,2016,168.0,4.0,4.0,23995
7362,Mitsubishi,2016,148.0,4.0,4.0,22195
7363,Mitsubishi,2016,168.0,4.0,4.0,22695
7364,Mitsubishi,2016,168.0,4.0,4.0,25395
7365,Mitsubishi,2016,168.0,4.0,4.0,23895
7366,Mitsubishi,2016,168.0,4.0,4.0,22495
7367,Mitsubishi,2016,168.0,4.0,4.0,21295
7368,Mitsubishi,2016,148.0,4.0,4.0,20795
7369,Mitsubishi,2016,148.0,4.0,4.0,19595
7370,Mitsubishi,2016,168.0,4.0,4.0,27395
7371,Mitsubishi,2016,168.0,4.0,4.0,25995
7372,Mitsubishi,2017,168.0,4.0,4.0,24195
7373,Mitsubishi,2017,148.0,4.0,4.0,22495
7374,Mitsubishi,2017,168.0,4.0,4.0,25695
7375,Mitsubishi,2017,148.0,4.0,4.0,20995
7376,Mitsubishi,2017,168.0,4.0,4.0,27695
7377,Mitsubishi,2017,168.0,4.0,4.0,24195
7378,Mitsubishi,2017,168.0,4.0,4.0,22695
7379,Mitsubishi,2017,148.0,4.0,4.0,19795
7380,Mitsubishi,2015,166.0,4.0,4.0,26195
7381,Mitsubishi,2015,166.0,4.0,4.0,24195
7382,Mitsubishi,2015,224.0,6.0,4.0,28195
7383,Mitsubishi,2015,166.0,4.0,4.0,23195
7384,Mitsubishi,2016,224.0,6.0,4.0,30995
7385,Mitsubishi,2016,166.0,4.0,4.0,24995
7386,Mitsubishi,2016,166.0,4.0,4.0,26995
7387,Mitsubishi,2016,166.0,4.0,4.0,22995
7388,Mitsubishi,2016,166.0,4.0,4.0,23995
7389,Mitsubishi,2016,166.0,4.0,4.0,25995
7390,Mitsubishi,2016,166.0,4.0,4.0,24995
7391,Mitsubishi,2017,224.0,6.0,4.0,31695
7392,Mitsubishi,2017,166.0,4.0,4.0,24495
7393,Mitsubishi,2017,166.0,4.0,4.0,24995
7394,Mitsubishi,2017,166.0,4.0,4.0,27495
7395,Mitsubishi,2017,166.0,4.0,4.0,25495
7396,Mitsubishi,2017,166.0,4.0,4.0,26495
7397,Mitsubishi,2017,166.0,4.0,4.0,23495
7398,Chrysler,2007,200.0,6.0,4.0,24460
7399,Chrysler,2007,255.0,6.0,4.0,33775
7400,Chrysler,2007,255.0,6.0,4.0,27600
7401,Chrysler,2007,255.0,6.0,4.0,27550
7402,Chrysler,2007,255.0,6.0,4.0,35825
7403,Chrysler,2007,255.0,6.0,4.0,30250
7404,Chrysler,2008,253.0,6.0,4.0,30310
7405,Chrysler,2008,253.0,6.0,4.0,27225
7406,Chrysler,2008,253.0,6.0,4.0,34150
7407,Chrysler,2008,253.0,6.0,4.0,36195
7408,Chrysler,2008,253.0,6.0,4.0,28265
7409,Chrysler,2008,200.0,6.0,4.0,24635
7410,Chrysler,2017,287.0,6.0,4.0,42495
7411,Chrysler,2017,287.0,6.0,4.0,30495
7412,Chrysler,2017,287.0,6.0,4.0,28595
7413,Chrysler,2017,287.0,6.0,4.0,37895
7414,Chrysler,2017,287.0,6.0,4.0,34495
7437,Buick,2003,240.0,6.0,4.0,39725
7438,Buick,2003,205.0,6.0,4.0,34600
7439,Buick,2004,240.0,6.0,4.0,40425
7440,Buick,2004,205.0,6.0,4.0,35250
7441,Buick,2005,240.0,6.0,4.0,40730
7442,Buick,2005,205.0,6.0,4.0,35555
7445,Toyota,1995,100.0,4.0,2.0,2000
7446,Toyota,1996,93.0,4.0,2.0,2000
7447,Toyota,1997,93.0,4.0,2.0,2000
7448,Toyota,1997,93.0,4.0,2.0,2178
7449,Volkswagen,2015,170.0,4.0,4.0,26280
7450,Volkswagen,2015,150.0,4.0,4.0,29125
7451,Volkswagen,2015,170.0,4.0,4.0,22440
7453,Volkswagen,2015,170.0,4.0,4.0,23995
7454,Volkswagen,2015,150.0,4.0,4.0,30850
7455,Volkswagen,2015,170.0,4.0,4.0,31790
7456,Volkswagen,2015,170.0,4.0,4.0,24375
7457,Volkswagen,2015,170.0,4.0,4.0,21340
7460,Volkswagen,2015,150.0,4.0,4.0,33925
7461,Volkswagen,2015,170.0,4.0,4.0,28105
7463,Volkswagen,2015,170.0,4.0,4.0,26915
7465,Volkswagen,2015,170.0,4.0,4.0,28115
7467,Volkswagen,2015,280.0,6.0,4.0,35995
7472,Volkswagen,2016,170.0,4.0,4.0,26280
7473,Volkswagen,2016,170.0,4.0,4.0,34270
7474,Volkswagen,2016,170.0,4.0,4.0,30495
7475,Volkswagen,2016,170.0,4.0,4.0,24750
7477,Volkswagen,2016,170.0,4.0,4.0,28410
7478,Volkswagen,2016,170.0,4.0,4.0,23975
7479,Volkswagen,2016,280.0,6.0,4.0,36835
7480,Volkswagen,2016,170.0,4.0,4.0,22440
7487,Volkswagen,2017,280.0,6.0,4.0,29295
7488,Volkswagen,2017,170.0,4.0,4.0,27995
7489,Volkswagen,2017,170.0,4.0,4.0,22440
7490,Volkswagen,2017,170.0,4.0,4.0,23975
7491,Volkswagen,2017,170.0,4.0,4.0,30995
7492,Volkswagen,2017,170.0,4.0,4.0,25495
7493,Volkswagen,2017,280.0,6.0,4.0,33995
7494,Honda,2000,205.0,6.0,4.0,2452
7495,Honda,2000,205.0,6.0,4.0,2879
7496,Honda,2000,205.0,6.0,4.0,2715
7497,Honda,2000,205.0,6.0,4.0,2668
7498,Honda,2001,205.0,6.0,4.0,30500
7499,Honda,2001,205.0,6.0,4.0,27300
7500,Honda,2001,205.0,6.0,4.0,23000
7501,Honda,2001,205.0,6.0,4.0,24150
7502,Honda,2001,205.0,6.0,4.0,28050
7503,Honda,2001,205.0,6.0,4.0,26800
7504,Honda,2001,205.0,6.0,4.0,29250
7505,Honda,2001,205.0,6.0,4.0,26150
7506,Honda,2002,205.0,6.0,4.0,30900
7507,Honda,2002,205.0,6.0,4.0,26450
7508,Honda,2002,205.0,6.0,4.0,24450
7509,Honda,2002,205.0,6.0,4.0,28450
7510,Honda,2002,205.0,6.0,4.0,23300
7511,Honda,2002,205.0,6.0,4.0,29550
7512,Honda,2002,205.0,6.0,4.0,27600
7513,Honda,2002,205.0,6.0,4.0,27100
7514,Nissan,2015,260.0,6.0,4.0,29510
7515,Nissan,2015,260.0,6.0,4.0,29780
7516,Nissan,2015,260.0,6.0,4.0,37900
7517,Nissan,2015,260.0,6.0,4.0,41560
7518,Nissan,2015,260.0,6.0,4.0,34830
7519,Nissan,2015,260.0,6.0,4.0,31200
7520,Nissan,2015,260.0,6.0,4.0,34500
7521,Nissan,2015,260.0,6.0,4.0,32810
7522,Nissan,2015,260.0,6.0,4.0,36210
7523,Nissan,2015,260.0,6.0,4.0,33140
7524,Nissan,2015,260.0,6.0,4.0,43250
7525,Nissan,2015,260.0,6.0,4.0,31470
7526,Nissan,2016,260.0,6.0,4.0,33150
7527,Nissan,2016,260.0,6.0,4.0,38100
7528,Nissan,2016,260.0,6.0,4.0,41610
7529,Nissan,2016,260.0,6.0,4.0,43300
7530,Nissan,2016,260.0,6.0,4.0,29830
7531,Nissan,2016,260.0,6.0,4.0,36410
7532,Nissan,2016,260.0,6.0,4.0,34840
7533,Nissan,2016,260.0,6.0,4.0,31520
7534,Nissan,2017,284.0,6.0,4.0,37790
7535,Nissan,2017,284.0,6.0,4.0,32980
7536,Nissan,2017,284.0,6.0,4.0,36100
7537,Nissan,2017,284.0,6.0,4.0,30290
7538,Nissan,2017,284.0,6.0,4.0,42070
7539,Nissan,2017,284.0,6.0,4.0,34670
7540,Nissan,2017,284.0,6.0,4.0,43760
7541,Nissan,2017,284.0,6.0,4.0,31980
7542,Volkswagen,2004,335.0,8.0,4.0,64600
7545,Volkswagen,2005,335.0,8.0,4.0,66950
7547,Volkswagen,2005,335.0,8.0,4.0,74600
7551,Volkswagen,2006,335.0,8.0,4.0,66700
7552,Volkswagen,2006,335.0,8.0,4.0,74350
7565,Toyota,1993,150.0,6.0,2.0,2047
7566,Toyota,1993,150.0,6.0,2.0,2550
7567,Toyota,1993,150.0,6.0,2.0,2221
7568,Toyota,1993,150.0,6.0,2.0,2000
7569,Toyota,1993,116.0,4.0,2.0,2142
7570,Toyota,1993,116.0,4.0,2.0,2013
7571,Toyota,1994,116.0,4.0,2.0,2293
7572,Toyota,1994,150.0,6.0,2.0,2281
7573,Toyota,1994,116.0,4.0,2.0,2000
7575,Toyota,1994,116.0,4.0,2.0,2115
7576,Toyota,1994,116.0,4.0,2.0,2000
7577,Toyota,1994,150.0,6.0,2.0,2040
7578,Toyota,1994,150.0,6.0,2.0,2423
7579,Toyota,1994,150.0,6.0,2.0,2188
7580,Toyota,1994,150.0,6.0,2.0,2699
7581,Toyota,1995,150.0,6.0,2.0,2311
7582,Toyota,1995,150.0,6.0,2.0,2691
7583,Toyota,1995,116.0,4.0,2.0,2197
7584,Toyota,1995,116.0,4.0,2.0,2553
7585,Toyota,1995,116.0,4.0,2.0,2409
7586,Toyota,1995,150.0,6.0,2.0,2912
7587,Toyota,1995,116.0,4.0,2.0,2000
7588,Toyota,1995,150.0,6.0,2.0,2498
7589,Toyota,1995,150.0,6.0,2.0,2539
7591,Honda,2015,250.0,6.0,4.0,33720
7592,Honda,2015,250.0,6.0,4.0,40020
7593,Honda,2015,250.0,6.0,4.0,36970
7594,Honda,2015,250.0,6.0,4.0,33120
7595,Honda,2015,250.0,6.0,4.0,41620
7596,Honda,2015,250.0,6.0,4.0,38970
7597,Honda,2015,250.0,6.0,4.0,31470
7598,Honda,2015,250.0,6.0,4.0,34720
7599,Honda,2015,250.0,6.0,4.0,36970
7600,Honda,2015,250.0,6.0,4.0,35370
7601,Honda,2015,250.0,6.0,4.0,29870
7602,Honda,2015,250.0,6.0,4.0,32120
7603,Honda,2015,250.0,6.0,4.0,37370
7604,Honda,2015,250.0,6.0,4.0,38570
7605,Honda,2016,280.0,6.0,4.0,39455
7606,Honda,2016,280.0,6.0,4.0,46570
7607,Honda,2016,280.0,6.0,4.0,38855
7609,Honda,2016,280.0,6.0,4.0,37855
7610,Honda,2016,280.0,6.0,4.0,33580
7611,Honda,2016,280.0,6.0,4.0,36055
7612,Honda,2016,280.0,6.0,4.0,31945
7613,Honda,2016,280.0,6.0,4.0,37055
7614,Honda,2016,280.0,6.0,4.0,30145
7615,Honda,2016,280.0,6.0,4.0,34380
7616,Honda,2016,280.0,6.0,4.0,32580
7617,Honda,2016,280.0,6.0,4.0,35380
7618,Honda,2016,280.0,6.0,4.0,41170
7619,Honda,2016,280.0,6.0,4.0,42970
7621,Honda,2016,280.0,6.0,4.0,37655
7622,Honda,2017,280.0,6.0,4.0,39255
7623,Honda,2017,280.0,6.0,4.0,36455
7624,Honda,2017,280.0,6.0,4.0,39855
7625,Honda,2017,280.0,6.0,4.0,38055
7626,Honda,2017,280.0,6.0,4.0,47070
7628,Honda,2017,280.0,6.0,4.0,33030
7629,Honda,2017,280.0,6.0,4.0,37455
7630,Honda,2017,280.0,6.0,4.0,38255
7631,Honda,2017,280.0,6.0,4.0,34830
7632,Honda,2017,280.0,6.0,4.0,32395
7633,Honda,2017,280.0,6.0,4.0,41670
7634,Honda,2017,280.0,6.0,4.0,35830
7635,Honda,2017,280.0,6.0,4.0,43470
7636,Honda,2017,280.0,6.0,4.0,34030
7637,Honda,2017,280.0,6.0,4.0,30595
7639,Mitsubishi,1992,81.0,4.0,2.0,2000
7640,Honda,1999,200.0,4.0,2.0,3065
7641,Honda,1999,200.0,4.0,2.0,3367
7642,Honda,2000,200.0,4.0,2.0,3843
7643,Honda,2000,200.0,4.0,2.0,3407
7644,Honda,2001,200.0,4.0,2.0,26100
7645,Honda,2001,200.0,4.0,2.0,23600
7646,Honda,2001,195.0,4.0,2.0,24600
7647,Toyota,1995,138.0,4.0,3.0,2000
7648,Toyota,1995,161.0,4.0,3.0,2000
7650,Toyota,1995,161.0,4.0,3.0,2194
7651,Toyota,1995,161.0,4.0,3.0,2000
7652,Toyota,1995,138.0,4.0,3.0,2088
7653,Toyota,1995,138.0,4.0,3.0,2000
7655,Toyota,1996,161.0,4.0,3.0,2064
7656,Toyota,1996,161.0,4.0,3.0,2304
7657,Toyota,1996,161.0,4.0,3.0,2419
7658,Toyota,1996,161.0,4.0,3.0,2196
7659,Toyota,1997,161.0,4.0,3.0,2388
7660,Toyota,1997,161.0,4.0,3.0,2242
7661,Toyota,1997,161.0,4.0,3.0,2728
7662,Toyota,1997,161.0,4.0,3.0,2580
7709,Chevrolet,2000,125.0,4.0,4.0,2130
7710,Chevrolet,2000,125.0,4.0,4.0,2003
7711,Chevrolet,2001,125.0,4.0,4.0,14155
7712,Chevrolet,2001,125.0,4.0,4.0,16220
7713,Chevrolet,2002,125.0,4.0,4.0,14330
7714,Chevrolet,2002,125.0,4.0,4.0,16395
7715,Ford,1995,118.0,4.0,2.0,2000
7717,Ford,1995,164.0,6.0,2.0,2000
7718,Ford,1996,164.0,6.0,2.0,2000
7719,Ford,1996,118.0,4.0,2.0,2000
7721,Ford,1997,118.0,4.0,2.0,2000
7722,Ford,1997,164.0,6.0,2.0,2000
7723,Mazda,2002,130.0,4.0,4.0,16455
7724,Mazda,2003,130.0,4.0,4.0,16895
7725,Mazda,2001,130.0,4.0,4.0,13885
7726,Mazda,2001,103.0,4.0,4.0,12765
7727,Mazda,2001,103.0,4.0,4.0,13485
7728,Mazda,2001,140.0,4.0,4.0,18020
7729,Mazda,2001,130.0,4.0,4.0,15535
7730,Mazda,2002,130.0,4.0,4.0,15700
7731,Mazda,2002,130.0,4.0,4.0,14975
7732,Mazda,2002,130.0,4.0,4.0,13075
7733,Mazda,2003,130.0,4.0,4.0,16140
7734,Mazda,2003,130.0,4.0,4.0,15415
7735,Mazda,2003,130.0,4.0,4.0,13680
7736,Chrysler,2001,253.0,6.0,2.0,44625
7737,Chrysler,2002,253.0,6.0,2.0,44625
7738,Plymouth,1999,253.0,6.0,2.0,20105
7739,Plymouth,2000,253.0,6.0,2.0,20901
7740,Plymouth,2001,253.0,6.0,2.0,44625
7741,Chrysler,2008,150.0,4.0,4.0,19785
