Brand,Year,Horsepower,Engine Cylinders,Number of Doors,Price
Honda,2017,280.0,6.0,4.0,43470
Honda,2017,280.0,6.0,4.0,34030
Honda,2017,280.0,6.0,4.0,30595
Honda,2000,200.0,4.0,2.0,3843
Honda,2000,200.0,4.0,2.0,3407
Honda,2001,200.0,4.0,2.0,26100
Honda,2001,200.0,4.0,2.0,23600
Honda,2001,195.0,4.0,2.0,24600
Chevrolet,2000,125.0,4.0,4.0,2130
Chevrolet,2000,125.0,4.0,4.0,2003
Chevrolet,2001,125.0,4.0,4.0,14155
Chevrolet,2001,125.0,4.0,4.0,16220
Chevrolet,2002,125.0,4.0,4.0,14330
Chevrolet,2002,125.0,4.0,4.0,16395
Mazda,2002,130.0,4.0,4.0,16455
Mazda,2003,130.0,4.0,4.0,16895
Mazda,2001,130.0,4.0,4.0,13885
Mazda,2001,103.0,4.0,4.0,12765
Mazda,2001,103.0,4.0,4.0,13485
Mazda,2001,140.0,4.0,4.0,18020
Mazda,2001,130.0,4.0,4.0,15535
Mazda,2002,130.0,4.0,4.0,15700
Mazda,2002,130.0,4.0,4.0,14975
Mazda,2002,130.0,4.0,4.0,13075
Mazda,2003,130.0,4.0,4.0,16140
Mazda,2003,130.0,4.0,4.0,15415
Mazda,2003,130.0,4.0,4.0,13680
Chrysler,2001,253.0,6.0,2.0,44625
Chrysler,2002,253.0,6.0,2.0,44625
Plymouth,2000,253.0,6.0,2.0,20901
Plymouth,2001,253.0,6.0,2.0,44625
Chrysler,2008,150.0,4.0,4.0,19785
Chrysler,2008,180.0,4.0,4.0,23515
Chrysler,2008,150.0,4.0,2.0,18430
Chrysler,2008,150.0,4.0,4.0,15970
Chrysler,2009,150.0,4.0,4.0,18000
Chrysler,2009,150.0,4.0,4.0,20780
Chrysler,2009,180.0,4.0,4.0,24510
Chrysler,2010,150.0,4.0,4.0,18275
Audi,2015,200.0,4.0,4.0,32500
Audi,2015,200.0,4.0,4.0,36400
Audi,2015,200.0,4.0,4.0,38500
Audi,2015,200.0,4.0,4.0,34600
Audi,2016,200.0,4.0,4.0,38600
Audi,2016,200.0,4.0,4.0,40700
Audi,2016,200.0,4.0,4.0,33700
Audi,2016,200.0,4.0,4.0,35800
Audi,2017,200.0,4.0,4.0,34500
Audi,2017,200.0,4.0,4.0,41300
Audi,2017,200.0,4.0,4.0,36600
Audi,2017,200.0,4.0,4.0,33900
Audi,2017,200.0,4.0,4.0,31800
Audi,2017,200.0,4.0,4.0,39200
Infiniti,2015,328.0,6.0,4.0,33950
Infiniti,2015,328.0,6.0,4.0,35550
Infiniti,2004,340.0,8.0,4.0,61600
Infiniti,2004,340.0,8.0,4.0,52400
Infiniti,2005,340.0,8.0,4.0,56400
Infiniti,2006,340.0,8.0,4.0,58100
Infiniti,2015,328.0,6.0,4.0,38950
Infiniti,2015,360.0,6.0,4.0,46200
Infiniti,2015,328.0,6.0,4.0,37150
Infiniti,2015,328.0,6.0,4.0,45450
Infiniti,2015,328.0,6.0,4.0,43650
Infiniti,2015,328.0,6.0,4.0,41800
Infiniti,2015,360.0,6.0,4.0,48600
Infiniti,2015,360.0,6.0,4.0,44400
Infiniti,2015,360.0,6.0,4.0,46800
Infiniti,2015,328.0,6.0,4.0,40000
Infiniti,2016,208.0,4.0,4.0,33950
Infiniti,2016,400.0,6.0,4.0,49950
Infiniti,2016,400.0,6.0,4.0,47950
Infiniti,2016,300.0,6.0,4.0,41900
Infiniti,2016,300.0,6.0,4.0,45900
Infiniti,2016,360.0,6.0,4.0,49050
Infiniti,2016,300.0,6.0,4.0,43900
Infiniti,2016,208.0,4.0,4.0,39650
Infiniti,2016,360.0,6.0,4.0,47050
Infiniti,2016,300.0,6.0,4.0,39900
Infiniti,2016,208.0,4.0,4.0,37650
Infiniti,2016,208.0,4.0,4.0,35950
Infiniti,2017,208.0,4.0,4.0,33950
Infiniti,2017,300.0,6.0,4.0,44650
Infiniti,2017,400.0,6.0,4.0,50700
Infiniti,2017,208.0,4.0,4.0,44300
Infiniti,2017,400.0,6.0,4.0,48700
Infiniti,2017,360.0,6.0,4.0,49800
Infiniti,2017,208.0,4.0,4.0,38400
Infiniti,2017,300.0,6.0,4.0,40650
Infiniti,2017,300.0,6.0,4.0,42650
Infiniti,2017,208.0,4.0,4.0,40400
Infiniti,2017,208.0,4.0,4.0,35950
Infiniti,2017,208.0,4.0,4.0,42300
Infiniti,2017,300.0,6.0,4.0,46650
Infiniti,2017,360.0,6.0,4.0,47800
Audi,2015,272.0,6.0,4.0,52900
Audi,2015,240.0,6.0,4.0,47500
Audi,2015,245.0,4.0,4.0,51900
Audi,2015,220.0,4.0,4.0,42200
Audi,2015,220.0,4.0,4.0,39300
Audi,2015,240.0,6.0,4.0,55000
Audi,2015,272.0,6.0,4.0,45400
Audi,2016,272.0,6.0,4.0,53500
Audi,2016,220.0,4.0,4.0,40900
Audi,2016,220.0,4.0,4.0,42750
Audi,2016,245.0,4.0,4.0,52500
Audi,2016,272.0,6.0,4.0,46000
Audi,2016,240.0,6.0,4.0,48100
Audi,2016,240.0,6.0,4.0,57700
Audi,2016,240.0,6.0,4.0,50200
Audi,2016,240.0,6.0,4.0,55600
Audi,2017,272.0,6.0,4.0,53200
Audi,2017,220.0,4.0,4.0,40900
Audi,2017,272.0,6.0,4.0,46400
Audi,2017,220.0,4.0,4.0,43150
Infiniti,2014,325.0,6.0,2.0,53400
Infiniti,2014,325.0,6.0,2.0,48550
Infiniti,2014,343.0,6.0,2.0,62100
Infiniti,2015,343.0,6.0,2.0,62100
Infiniti,2015,325.0,6.0,2.0,53400
Infiniti,2015,325.0,6.0,2.0,48550
Infiniti,2014,348.0,6.0,2.0,51750
Infiniti,2014,330.0,6.0,2.0,40950
Infiniti,2014,330.0,6.0,2.0,42600
Infiniti,2014,330.0,6.0,2.0,46050
Infiniti,2014,348.0,6.0,2.0,53650
Infiniti,2015,330.0,6.0,2.0,40950
Infiniti,2015,330.0,6.0,2.0,46050
Infiniti,2015,330.0,6.0,2.0,49650
Infiniti,2015,330.0,6.0,2.0,42600
Infiniti,2015,330.0,6.0,2.0,47700
Infiniti,2017,400.0,6.0,2.0,53300
Infiniti,2017,300.0,6.0,2.0,46300
Infiniti,2017,300.0,6.0,2.0,44300
Infiniti,2017,208.0,4.0,2.0,38950
Infiniti,2017,400.0,6.0,2.0,51300
Infiniti,2017,208.0,4.0,2.0,40950
Infiniti,2017,208.0,4.0,2.0,43300
Infiniti,2017,208.0,4.0,2.0,41300
Infiniti,2014,330.0,6.0,4.0,51750
Infiniti,2014,330.0,6.0,4.0,49600
Infiniti,2014,360.0,6.0,4.0,55650
Infiniti,2014,420.0,8.0,4.0,64600
Infiniti,2014,420.0,8.0,4.0,62100
Infiniti,2015,330.0,6.0,4.0,51350
Infiniti,2015,330.0,6.0,4.0,49850
Infiniti,2015,330.0,6.0,4.0,52000
Infiniti,2015,416.0,8.0,4.0,67050
Infiniti,2015,420.0,8.0,4.0,62850
Infiniti,2015,420.0,8.0,4.0,65350
Infiniti,2015,360.0,6.0,4.0,55900
Infiniti,2015,416.0,8.0,4.0,64550
Infiniti,2015,330.0,6.0,4.0,53500
Infiniti,2016,420.0,8.0,4.0,67050
Infiniti,2016,330.0,6.0,4.0,52000
Infiniti,2016,420.0,8.0,4.0,62850
Infiniti,2016,360.0,6.0,4.0,55900
Infiniti,2016,420.0,8.0,4.0,65350
Infiniti,2016,420.0,8.0,4.0,64550
Infiniti,2016,330.0,6.0,4.0,51350
Infiniti,2016,330.0,6.0,4.0,53500
Infiniti,2016,330.0,6.0,4.0,49850
Audi,2014,240.0,6.0,4.0,64900
Audi,2014,240.0,6.0,4.0,52900
Audi,2014,333.0,6.0,4.0,60900
Audi,2014,280.0,6.0,4.0,47700
Audi,2014,280.0,6.0,4.0,53700
Audi,2014,240.0,6.0,4.0,58900
Audi,2015,333.0,6.0,4.0,61900
Audi,2015,240.0,6.0,4.0,53400
Audi,2015,240.0,6.0,4.0,59900
Audi,2015,280.0,6.0,4.0,54800
Audi,2015,280.0,6.0,4.0,48300
Audi,2015,240.0,6.0,4.0,65400
Audi,2017,333.0,6.0,4.0,58800
Audi,2017,333.0,6.0,4.0,64300
Audi,2017,333.0,6.0,4.0,54800
Nissan,2014,260.0,6.0,4.0,33750
Nissan,2014,260.0,6.0,4.0,42870
Nissan,2014,260.0,6.0,4.0,26220
Nissan,2014,260.0,6.0,4.0,29970
Nissan,2015,260.0,6.0,4.0,30280
Nissan,2015,260.0,6.0,4.0,34060
Nissan,2015,260.0,6.0,4.0,43180
Nissan,2015,260.0,6.0,4.0,26530
Nissan,2016,260.0,6.0,4.0,26580
Nissan,2016,260.0,6.0,4.0,34110
Nissan,2016,260.0,6.0,4.0,30540
Nissan,2016,260.0,6.0,4.0,43230
Infiniti,2001,240.0,6.0,4.0,34150
Infiniti,2001,240.0,6.0,4.0,35550
Infiniti,2002,240.0,6.0,4.0,35550
Infiniti,2002,240.0,6.0,4.0,34150
Infiniti,2003,240.0,6.0,4.0,34750
Infiniti,2003,240.0,6.0,4.0,36150
Infiniti,2015,325.0,6.0,4.0,36400
Infiniti,2015,325.0,6.0,4.0,37200
Infiniti,2015,325.0,6.0,4.0,35000
Infiniti,2015,325.0,6.0,4.0,38600
Infiniti,2016,325.0,6.0,4.0,34450
Infiniti,2016,325.0,6.0,4.0,35850
Infiniti,2017,325.0,6.0,4.0,36250
Infiniti,2017,325.0,6.0,4.0,34450
Infiniti,2009,320.0,8.0,4.0,58150
Infiniti,2009,320.0,8.0,4.0,55050
Infiniti,2010,320.0,8.0,4.0,56050
Infiniti,2010,320.0,8.0,4.0,59150
Infiniti,2011,400.0,8.0,4.0,61800
Infiniti,2011,400.0,8.0,4.0,58700
Infiniti,2015,230.0,4.0,4.0,45400
Infiniti,2015,265.0,6.0,4.0,42400
Infiniti,2015,230.0,4.0,4.0,46800
Infiniti,2015,265.0,6.0,4.0,43800
Infiniti,2016,265.0,6.0,4.0,42600
Infiniti,2016,250.0,4.0,4.0,53450
Infiniti,2016,250.0,4.0,4.0,52050
Infiniti,2016,265.0,6.0,4.0,44400
Infiniti,2017,295.0,6.0,4.0,44900
Infiniti,2017,295.0,6.0,4.0,43100
Infiniti,2015,325.0,6.0,4.0,45850
Infiniti,2015,325.0,6.0,4.0,47300
Infiniti,2016,325.0,6.0,4.0,45850
Infiniti,2016,325.0,6.0,4.0,47300
Infiniti,2017,325.0,6.0,4.0,45850
Infiniti,2017,325.0,6.0,4.0,47650
Infiniti,2014,400.0,8.0,4.0,62700
Infiniti,2014,400.0,8.0,4.0,65800
Infiniti,2015,400.0,8.0,4.0,63250
Infiniti,2015,400.0,8.0,4.0,66350
Infiniti,2016,400.0,8.0,4.0,66350
Infiniti,2016,400.0,8.0,4.0,63250
Infiniti,2012,400.0,8.0,4.0,60000
Infiniti,2012,400.0,8.0,4.0,63100
Infiniti,2013,400.0,8.0,4.0,64450
Infiniti,2013,400.0,8.0,4.0,61350
Mercedes-Benz,2010,268.0,6.0,4.0,49300
Mercedes-Benz,2010,210.0,6.0,4.0,50800
Mercedes-Benz,2011,268.0,6.0,4.0,50240
Mercedes-Benz,2011,210.0,6.0,4.0,51740
Mercedes-Benz,2012,302.0,6.0,4.0,52690
Mercedes-Benz,2012,210.0,6.0,4.0,53840
Volkswagen,2004,240.0,6.0,2.0,29100
Volkswagen,2008,250.0,6.0,2.0,32990
Volkswagen,2007,150.0,5.0,4.0,17110
Volkswagen,2007,150.0,5.0,4.0,18185
Volkswagen,2007,150.0,5.0,2.0,14990
Volkswagen,2007,150.0,5.0,2.0,16065
Volkswagen,2008,170.0,5.0,4.0,17575
Volkswagen,2008,170.0,5.0,2.0,16675
Volkswagen,2008,170.0,5.0,4.0,18650
Volkswagen,2008,170.0,5.0,2.0,15600
Volkswagen,2009,170.0,5.0,4.0,19340
Volkswagen,2009,170.0,5.0,2.0,16300
Volkswagen,2009,170.0,5.0,2.0,17400
Mitsubishi,2007,210.0,6.0,4.0,24005
Mitsubishi,2007,235.0,8.0,4.0,24005
Mitsubishi,2007,210.0,6.0,4.0,23020
Mitsubishi,2007,210.0,6.0,4.0,26750
Mitsubishi,2007,210.0,6.0,4.0,19890
Mitsubishi,2007,210.0,6.0,4.0,26855
Mitsubishi,2007,235.0,8.0,4.0,28445
Mitsubishi,2008,210.0,6.0,4.0,20490
Mitsubishi,2008,210.0,6.0,4.0,28780
Mitsubishi,2008,210.0,6.0,4.0,25650
Mitsubishi,2008,210.0,6.0,4.0,23590
Mitsubishi,2009,210.0,6.0,4.0,24235
Mitsubishi,2009,210.0,6.0,4.0,26295
Mitsubishi,2009,210.0,6.0,4.0,29425
Mitsubishi,2009,210.0,6.0,4.0,21135
Buick,2005,275.0,6.0,4.0,35610
Buick,2005,275.0,6.0,4.0,33785
Buick,2006,291.0,6.0,4.0,32580
Buick,2006,291.0,6.0,4.0,30580
Buick,2007,291.0,6.0,4.0,33570
Buick,2007,291.0,6.0,4.0,31550
Dodge,2001,225.0,8.0,3.0,20240
Dodge,2001,175.0,6.0,3.0,18740
Dodge,2001,175.0,6.0,3.0,18695
Dodge,2001,225.0,8.0,3.0,22305
Dodge,2001,175.0,6.0,3.0,20850
Dodge,2002,225.0,8.0,3.0,22885
Dodge,2002,175.0,6.0,3.0,21430
Dodge,2002,175.0,6.0,3.0,19275
Dodge,2002,225.0,8.0,3.0,20820
Dodge,2002,175.0,6.0,3.0,19320
Dodge,2003,175.0,6.0,3.0,22190
Dodge,2003,175.0,6.0,3.0,20035
Dodge,2003,175.0,6.0,3.0,20080
Dodge,2003,225.0,8.0,3.0,23645
Dodge,2003,225.0,8.0,3.0,21580
Dodge,2008,215.0,6.0,2.0,22150
Dodge,2008,345.0,8.0,4.0,38100
Dodge,2008,310.0,8.0,2.0,29395
Dodge,2008,310.0,8.0,4.0,28755
Dodge,2008,345.0,8.0,4.0,36230
Dodge,2008,310.0,8.0,2.0,26705
Dodge,2008,310.0,8.0,4.0,30775
Dodge,2008,310.0,8.0,2.0,25435
Dodge,2008,310.0,8.0,4.0,34865
Dodge,2008,310.0,8.0,4.0,30655
Dodge,2008,215.0,6.0,4.0,26320
Dodge,2008,345.0,8.0,4.0,33730
Dodge,2008,310.0,8.0,2.0,27045
Dodge,2008,310.0,8.0,4.0,32155
Dodge,2008,345.0,8.0,4.0,41350
Dodge,2008,310.0,8.0,2.0,25720
Dodge,2008,345.0,8.0,4.0,36980
Dodge,2008,345.0,8.0,4.0,39780
Dodge,2008,215.0,6.0,2.0,22435
Dodge,2008,310.0,8.0,4.0,34275
Dodge,2008,310.0,8.0,2.0,29055
Dodge,2008,310.0,8.0,4.0,31445
Dodge,2009,390.0,8.0,4.0,43490
Dodge,2009,310.0,8.0,4.0,31880
Dodge,2009,390.0,8.0,4.0,38120
Dodge,2009,310.0,8.0,4.0,32750
Dodge,2009,310.0,8.0,2.0,26275
Dodge,2009,310.0,8.0,4.0,29985
Dodge,2009,210.0,6.0,4.0,25575
Dodge,2009,310.0,8.0,2.0,29285
Dodge,2009,310.0,8.0,4.0,29530
Dodge,2009,310.0,8.0,4.0,35100
Dodge,2009,310.0,8.0,2.0,26015
Dodge,2009,310.0,8.0,2.0,29585
Dodge,2009,310.0,8.0,4.0,29725
Dodge,2009,390.0,8.0,4.0,40270
Dodge,2009,210.0,6.0,2.0,21820
Dodge,2009,210.0,6.0,2.0,21520
Dodge,2009,310.0,8.0,2.0,25975
Dodge,2009,310.0,8.0,2.0,25715
Dodge,2009,310.0,8.0,4.0,32945
Dodge,2009,390.0,8.0,4.0,41340
Dodge,2010,310.0,8.0,4.0,31730
Dodge,2010,310.0,8.0,2.0,25065
Dodge,2010,310.0,8.0,2.0,28725
Dodge,2010,215.0,6.0,4.0,24665
Dodge,2010,310.0,8.0,2.0,25155
Dodge,2010,310.0,8.0,2.0,24855
Dodge,2010,310.0,8.0,4.0,28865
Dodge,2010,215.0,6.0,2.0,20610
Dodge,2010,310.0,8.0,4.0,28510
Dodge,2010,310.0,8.0,2.0,25365
Dodge,2010,390.0,8.0,4.0,36880
Dodge,2010,215.0,6.0,2.0,20910
Dodge,2010,390.0,8.0,4.0,39035
Dodge,2010,310.0,8.0,2.0,28425
Dodge,2010,390.0,8.0,4.0,40495
Dodge,2010,310.0,8.0,4.0,31020
Dodge,2010,310.0,8.0,4.0,34240
Dodge,2010,310.0,8.0,4.0,32085
Dodge,2010,390.0,8.0,4.0,42650
Dodge,2010,310.0,8.0,4.0,29075
Dodge,2000,175.0,6.0,3.0,2237
Dodge,2000,175.0,6.0,3.0,2348
Dodge,2000,225.0,8.0,3.0,2320
Dodge,2000,225.0,8.0,3.0,2422
Dodge,2000,175.0,6.0,3.0,2087
Dodge,2000,175.0,6.0,3.0,2326
Dodge,2000,225.0,8.0,3.0,2332
Dodge,2001,225.0,8.0,3.0,23360
Dodge,2001,175.0,6.0,3.0,21345
Dodge,2002,175.0,6.0,3.0,21345
Land Rover,2015,240.0,4.0,4.0,60000
Land Rover,2015,240.0,4.0,2.0,57600
Land Rover,2015,240.0,4.0,4.0,48300
Land Rover,2015,240.0,4.0,4.0,41100
Land Rover,2015,240.0,4.0,2.0,45100
Land Rover,2015,240.0,4.0,4.0,44100
Land Rover,2015,240.0,4.0,2.0,49900
Land Rover,2015,240.0,4.0,4.0,56600
Land Rover,2015,240.0,4.0,4.0,55700
Land Rover,2015,240.0,4.0,4.0,48900
Land Rover,2016,240.0,4.0,4.0,50475
Land Rover,2016,240.0,4.0,4.0,53775
Land Rover,2016,240.0,4.0,2.0,46675
Land Rover,2016,240.0,4.0,2.0,53775
Land Rover,2016,240.0,4.0,4.0,41475
Land Rover,2016,240.0,4.0,4.0,60775
Land Rover,2016,240.0,4.0,4.0,45675
Land Rover,2017,240.0,4.0,4.0,51000
Land Rover,2017,240.0,4.0,2.0,45700
Land Rover,2017,240.0,4.0,4.0,45800
Land Rover,2017,240.0,4.0,2.0,57700
Land Rover,2017,240.0,4.0,4.0,62500
Land Rover,2017,240.0,4.0,2.0,51100
Land Rover,2017,240.0,4.0,4.0,41800
Land Rover,2017,240.0,4.0,4.0,54200
Land Rover,2014,340.0,6.0,4.0,67600
Land Rover,2014,340.0,6.0,4.0,62600
Land Rover,2014,340.0,6.0,4.0,67600
Land Rover,2014,340.0,6.0,4.0,62600
Land Rover,2015,340.0,6.0,4.0,63350
Land Rover,2015,340.0,6.0,4.0,68295
Land Rover,2016,340.0,6.0,4.0,64950
Land Rover,2016,254.0,6.0,4.0,66450
Land Rover,2016,340.0,6.0,4.0,69950
Land Rover,2016,254.0,6.0,4.0,71450
Ford,2009,143.0,4.0,2.0,17990
Ford,2009,143.0,4.0,2.0,17680
Ford,2009,207.0,6.0,4.0,21050
Ford,2009,207.0,6.0,2.0,22305
Ford,2009,207.0,6.0,4.0,24255
Ford,2009,143.0,4.0,2.0,16395
Ford,2009,207.0,6.0,2.0,24535
Ford,2009,143.0,4.0,2.0,18805
Ford,2009,207.0,6.0,4.0,23575
Ford,2009,207.0,6.0,2.0,22985
Ford,2009,207.0,6.0,4.0,25805
Ford,2009,143.0,4.0,2.0,17665
Ford,2009,207.0,6.0,4.0,21675
Ford,2009,207.0,6.0,2.0,21810
Ford,2009,143.0,4.0,2.0,17890
Ford,2009,207.0,6.0,2.0,20405
Ford,2009,143.0,4.0,2.0,19080
Ford,2010,143.0,4.0,2.0,20580
Ford,2010,207.0,6.0,4.0,23220
Ford,2010,207.0,6.0,4.0,22485
Ford,2010,207.0,6.0,2.0,22155
Ford,2010,207.0,6.0,4.0,25800
Ford,2010,143.0,4.0,2.0,19515
Ford,2010,143.0,4.0,2.0,17820
Ford,2010,207.0,6.0,4.0,24905
Ford,2010,143.0,4.0,2.0,18960
Ford,2010,143.0,4.0,2.0,19105
Ford,2010,207.0,6.0,2.0,23570
Ford,2011,143.0,4.0,2.0,18160
Ford,2011,207.0,6.0,4.0,23495
Ford,2011,207.0,6.0,4.0,22640
Ford,2011,143.0,4.0,2.0,20740
Ford,2011,207.0,6.0,4.0,26070
Ford,2011,143.0,4.0,2.0,19855
Ford,2011,207.0,6.0,4.0,25060
Ford,2011,207.0,6.0,2.0,22425
Ford,2011,143.0,4.0,2.0,19120
Toyota,2015,176.0,4.0,4.0,25240
Toyota,2015,176.0,4.0,4.0,29850
Toyota,2015,176.0,4.0,4.0,28450
Toyota,2015,176.0,4.0,4.0,26640
Toyota,2015,176.0,4.0,4.0,23680
Toyota,2015,176.0,4.0,4.0,25080
Toyota,2016,176.0,4.0,4.0,29265
Toyota,2016,176.0,4.0,4.0,25750
Toyota,2016,176.0,4.0,4.0,26270
Toyota,2016,176.0,4.0,4.0,24350
Toyota,2016,176.0,4.0,4.0,30665
Toyota,2016,176.0,4.0,4.0,31510
Toyota,2016,176.0,4.0,4.0,32910
Toyota,2016,176.0,4.0,4.0,27670
Toyota,2017,176.0,4.0,4.0,31830
Toyota,2017,176.0,4.0,4.0,28230
Toyota,2017,176.0,4.0,4.0,26310
Toyota,2017,176.0,4.0,4.0,24910
Toyota,2017,176.0,4.0,4.0,36150
Toyota,2017,176.0,4.0,4.0,33230
Toyota,2017,176.0,4.0,4.0,34750
Toyota,2017,176.0,4.0,4.0,26830
Toyota,2017,176.0,4.0,4.0,29985
Toyota,2017,176.0,4.0,4.0,31385
Lexus,2016,241.0,4.0,2.0,39995
Lexus,2017,241.0,4.0,2.0,40155
Lexus,2016,255.0,6.0,2.0,42610
Lexus,2017,255.0,6.0,2.0,42770
Lexus,2015,306.0,6.0,2.0,42790
Lexus,2015,306.0,6.0,2.0,45025
Lexus,2016,306.0,6.0,2.0,45015
Lexus,2016,306.0,6.0,2.0,42780
Lexus,2017,306.0,6.0,2.0,45175
Lexus,2017,306.0,6.0,2.0,43010
Lexus,2015,467.0,8.0,2.0,62400
Lexus,2016,467.0,8.0,2.0,62805
Lexus,2017,467.0,8.0,2.0,64165
Acura,2015,273.0,6.0,4.0,36495
Acura,2015,273.0,6.0,4.0,40195
Acura,2015,273.0,6.0,4.0,38795
Acura,2015,273.0,6.0,4.0,35095
Acura,2016,279.0,6.0,4.0,36670
Acura,2016,279.0,6.0,4.0,36870
Acura,2016,279.0,6.0,4.0,41870
Acura,2016,279.0,6.0,4.0,39070
Acura,2016,279.0,6.0,4.0,35370
Acura,2016,279.0,6.0,4.0,38170
Acura,2016,279.0,6.0,4.0,40370
Acura,2016,279.0,6.0,4.0,42020
Acura,2016,279.0,6.0,4.0,40570
Acura,2016,279.0,6.0,4.0,43520
Acura,2017,279.0,6.0,4.0,38370
Acura,2017,279.0,6.0,4.0,39270
Acura,2017,279.0,6.0,4.0,42220
Acura,2017,279.0,6.0,4.0,42070
Acura,2017,279.0,6.0,4.0,36870
Acura,2017,279.0,6.0,4.0,37070
Acura,2017,279.0,6.0,4.0,43720
Acura,2017,279.0,6.0,4.0,40770
Acura,2017,279.0,6.0,4.0,40570
Acura,2017,279.0,6.0,4.0,35570
Buick,2016,259.0,4.0,4.0,28565
Buick,2016,259.0,4.0,4.0,34065
Buick,2016,259.0,4.0,4.0,31565
Buick,2016,259.0,4.0,4.0,28990
Buick,2016,259.0,4.0,4.0,36490
Buick,2016,259.0,4.0,4.0,31415
Buick,2016,259.0,4.0,4.0,33990
Buick,2016,182.0,4.0,4.0,27065
Buick,2016,259.0,4.0,4.0,34325
Buick,2016,259.0,4.0,4.0,31900
Buick,2017,259.0,4.0,4.0,31615
Buick,2017,259.0,4.0,4.0,36540
Buick,2017,259.0,4.0,4.0,34115
Buick,2017,259.0,4.0,4.0,34040
Buick,2017,259.0,4.0,4.0,28615
Buick,2017,182.0,4.0,4.0,27065
Buick,2017,259.0,4.0,4.0,31465
Buick,2005,185.0,6.0,4.0,29970
Buick,2005,185.0,6.0,4.0,26780
Buick,2006,195.0,6.0,4.0,24280
Buick,2006,195.0,6.0,4.0,27780
Buick,2007,196.0,6.0,4.0,28765
Buick,2007,196.0,6.0,4.0,25190
Suzuki,2006,126.0,4.0,4.0,15399
Suzuki,2006,126.0,4.0,4.0,16299
Suzuki,2006,126.0,4.0,4.0,14249
Suzuki,2006,126.0,4.0,4.0,13299
Suzuki,2006,126.0,4.0,4.0,15149
Suzuki,2006,126.0,4.0,4.0,14199
Suzuki,2007,127.0,4.0,4.0,14699
Suzuki,2007,127.0,4.0,4.0,15049
Suzuki,2007,127.0,4.0,4.0,15199
Suzuki,2007,127.0,4.0,4.0,13599
Suzuki,2007,127.0,4.0,4.0,14099
Suzuki,2008,127.0,4.0,4.0,13839
Suzuki,2008,127.0,4.0,4.0,14339
Suzuki,2008,127.0,4.0,4.0,15349
Suzuki,2008,127.0,4.0,4.0,14939
Honda,2013,250.0,6.0,4.0,37380
Honda,2013,250.0,6.0,4.0,30195
Honda,2013,250.0,6.0,4.0,32155
Honda,2013,250.0,6.0,4.0,35030
Honda,2013,250.0,6.0,4.0,29450
Honda,2014,250.0,6.0,4.0,37505
Honda,2014,250.0,6.0,4.0,30720
Honda,2014,250.0,6.0,4.0,35155
Honda,2014,250.0,6.0,4.0,29575
Honda,2014,250.0,6.0,4.0,32380
Honda,2017,280.0,6.0,4.0,37730
Honda,2017,280.0,6.0,4.0,42870
Honda,2017,280.0,6.0,4.0,33315
Honda,2017,280.0,6.0,4.0,35930
Honda,2017,280.0,6.0,4.0,33015
Honda,2017,280.0,6.0,4.0,31515
Honda,2017,280.0,6.0,4.0,33780
Honda,2017,280.0,6.0,4.0,29475
Honda,2017,280.0,6.0,4.0,35580
Honda,2017,280.0,6.0,4.0,31275
Honda,2017,280.0,6.0,4.0,41370
Honda,2017,280.0,6.0,4.0,34815
Kia,2015,138.0,4.0,4.0,15190
Kia,2015,138.0,4.0,4.0,18290
Kia,2015,138.0,4.0,4.0,13990
Kia,2015,138.0,4.0,4.0,18090
Kia,2015,138.0,4.0,4.0,17190
Kia,2015,138.0,4.0,4.0,16990
Kia,2015,138.0,4.0,4.0,15290
Kia,2015,138.0,4.0,4.0,13990
Kia,2016,138.0,4.0,4.0,20755
Kia,2016,138.0,4.0,4.0,15395
Kia,2016,138.0,4.0,4.0,14165
Kia,2016,138.0,4.0,4.0,17755
Kia,2016,138.0,4.0,4.0,17905
Kia,2016,138.0,4.0,4.0,15495
Kia,2016,138.0,4.0,4.0,20905
Kia,2017,138.0,4.0,4.0,17755
Kia,2017,138.0,4.0,4.0,15495
Kia,2017,138.0,4.0,4.0,17905
Kia,2017,138.0,4.0,4.0,14165
Kia,2017,138.0,4.0,4.0,20905
Kia,2017,138.0,4.0,4.0,15395
Acura,2010,300.0,6.0,4.0,54250
Acura,2010,300.0,6.0,4.0,50450
Acura,2010,300.0,6.0,4.0,46830
Acura,2011,300.0,6.0,4.0,51350
Acura,2011,300.0,6.0,4.0,55150
Acura,2011,300.0,6.0,4.0,47200
Acura,2012,300.0,6.0,4.0,48200
Acura,2012,300.0,6.0,4.0,52350
Acura,2012,300.0,6.0,4.0,56150
Acura,2015,310.0,6.0,4.0,50950
Acura,2015,310.0,6.0,4.0,60450
Acura,2015,310.0,6.0,4.0,48450
Acura,2015,310.0,6.0,4.0,54450
Acura,2015,310.0,6.0,4.0,56950
Acura,2016,310.0,6.0,4.0,54450
Acura,2016,377.0,6.0,4.0,59950
Acura,2016,310.0,6.0,4.0,60450
Acura,2016,377.0,6.0,4.0,65950
Acura,2016,310.0,6.0,4.0,50950
Acura,2017,310.0,6.0,4.0,54450
Acura,2017,310.0,6.0,4.0,60450
Nissan,2014,170.0,4.0,4.0,20150
Nissan,2014,170.0,4.0,4.0,21500
Nissan,2015,170.0,4.0,4.0,21500
Nissan,2015,170.0,4.0,4.0,20150
Nissan,2015,170.0,4.0,4.0,24140
Nissan,2015,170.0,4.0,4.0,29630
